id;verse_id;book_name;book_number;chapter;verse;text;blessing_verse;blessing_type;ai_pastoral_safety;created_at;text_norm;uplift_score;emotional_focus
3615;18629;以賽亞書;23;48;14;你 們 都 當 聚 集 而 聽 ， 他 們 （ 或 譯 ： 偶 像 ） 內 中 誰 說 過 這 些 事 ？ 耶 和 華 所 愛 的 人 必 向 巴 比 倫 行 他 所 喜 悅 的 事 ； 他 的 膀 臂 也 要 加 在 迦 勒 底 人 身 上 。;;;;2026-01-09 18:11:56.651431+00;你們都當聚集而聽，他們（或譯：偶像）內中誰說過這些事？耶和華所愛的人必向巴比倫行他所喜悅的事；他的膀臂也要加在迦勒底人身上。;4;被愛
3770;18510;以賽亞書;23;43;4;因 我 看 你 為 寶 為 尊 ； 又 因 我 愛 你 ， 所 以 我 使 人 代 替 你 ， 使 列 邦 人 替 換 你 的 生 命 。;;;;2026-01-09 18:11:57.548173+00;因我看你為寶為尊；又因我愛你，所以我使人代替你，使列邦人替換你的生命。;4;被愛
3810;17895;以賽亞書;23;11;10;到 那 日 ， 耶 西 的 根 立 作 萬 民 的 大 旗 ； 外 邦 人 必 尋 求 他 ， 他 安 息 之 所 大 有 榮 耀 。;;;;2026-01-09 18:11:57.548173+00;到那日，耶西的根立作萬民的大旗；外邦人必尋求他，他安息之所大有榮耀。;4;平安
3817;17739;以賽亞書;23;4;5;耶 和 華 也 必 在 錫 安 全 山 ， 並 各 會 眾 以 上 ， 使 白 日 有 煙 雲 ， 黑 夜 有 火 燄 的 光 。 因 為 在 全 榮 耀 之 上 必 有 遮 蔽 。;;;;2026-01-09 18:11:57.548173+00;耶和華也必在錫安全山，並各會眾以上，使白日有煙雲，黑夜有火燄的光。因為在全榮耀之上必有遮蔽。;4;被祝福
3818;17903;以賽亞書;23;12;2;看 哪 ！ 神 是 我 的 拯 救 ； 我 要 倚 靠 他 ， 並 不 懼 怕 。 因 為 主 耶 和 華 是 我 的 力 量 ， 是 我 的 詩 歌 ， 他 也 成 了 我 的 拯 救 。;;;;2026-01-09 18:11:57.548173+00;看哪！神是我的拯救；我要倚靠他，並不懼怕。因為主耶和華是我的力量，是我的詩歌，他也成了我的拯救。;4;被祝福
3820;18077;以賽亞書;23;22;24;他 父 家 所 有 的 榮 耀 ， 連 兒 女 帶 子 孫 ， 都 掛 在 他 身 上 ， 好 像 一 切 小 器 皿 ， 從 杯 子 到 酒 瓶 掛 上 一 樣 。;;;;2026-01-09 18:11:57.548173+00;他父家所有的榮耀，連兒女帶子孫，都掛在他身上，好像一切小器皿，從杯子到酒瓶掛上一樣。;4;被祝福
3821;18122;以賽亞書;23;25;3;所 以 ， 剛 強 的 民 必 榮 耀 你 ； 強 暴 之 國 的 城 必 敬 畏 你 。;;;;2026-01-09 18:11:57.548173+00;所以，剛強的民必榮耀你；強暴之國的城必敬畏你。;4;被祝福
3822;18134;以賽亞書;23;26;3;堅 心 倚 賴 你 的 ， 你 必 保 守 他 十 分 平 安 ， 因 為 他 倚 靠 你 。;;;;2026-01-09 18:11:57.548173+00;堅心倚賴你的，你必保守他十分平安，因為他倚靠你。;4;平安
3823;18244;以賽亞書;23;30;26;當 耶 和 華 纏 裹 他 百 姓 的 損 處 ， 醫 治 他 民 鞭 傷 的 日 子 ， 月 光 必 像 日 光 ， 日 光 必 加 七 倍 ， 像 七 日 的 光 一 樣 。;;;;2026-01-09 18:11:57.548173+00;當耶和華纏裹他百姓的損處，醫治他民鞭傷的日子，月光必像日光，日光必加七倍，像七日的光一樣。;4;被祝福
3824;18346;以賽亞書;23;36;15;也 不 要 聽 希 西 家 使 你 們 倚 靠 耶 和 華 說 ： 耶 和 華 必 要 拯 救 我 們 ， 這 城 必 不 交 在 亞 述 王 的 手 中 。;;;;2026-01-09 18:11:57.548173+00;也不要聽希西家使你們倚靠耶和華說：耶和華必要拯救我們，這城必不交在亞述王的手中。;4;被祝福
3825;18423;以賽亞書;23;40;2;要 對 耶 路 撒 冷 說 安 慰 的 話 ， 又 向 他 宣 告 說 ， 他 爭 戰 的 日 子 已 滿 了 ； 他 的 罪 孽 赦 免 了 ； 他 為 自 己 的 一 切 罪 ， 從 耶 和 華 手 中 加 倍 受 罰 。;;;;2026-01-09 18:11:57.548173+00;要對耶路撒冷說安慰的話，又向他宣告說，他爭戰的日子已滿了；他的罪孽赦免了；他為自己的一切罪，從耶和華手中加倍受罰。;4;被原諒
3826;18497;以賽亞書;23;42;16;我 要 引 瞎 子 行 不 認 識 的 道 ， 領 他 們 走 不 知 道 的 路 ； 在 他 們 面 前 使 黑 暗 變 為 光 明 ， 使 彎 曲 變 為 平 直 。 這 些 事 我 都 要 行 ， 並 不 離 棄 他 們 。;;;;2026-01-09 18:11:57.548173+00;我要引瞎子行不認識的道，領他們走不知道的路；在他們面前使黑暗變為光明，使彎曲變為平直。這些事我都要行，並不離棄他們。;4;被祝福
3262;19342;耶利米書;24;16;5;耶 和 華 如 此 說 ： 不 要 進 入 喪 家 ， 不 要 去 哀 哭 ， 也 不 要 為 他 們 悲 傷 ， 因 我 已 將 我 的 平 安 、 慈 愛 、 憐 憫 從 這 百 姓 奪 去 了 。 這 是 耶 和 華 說 的 。;;;;2026-01-09 18:11:55.147041+00;耶和華如此說：不要進入喪家，不要去哀哭，也不要為他們悲傷，因我已將我的平安、慈愛、憐憫從這百姓奪去了。這是耶和華說的。;8;被愛
3267;19987;耶利米書;24;42;11;不 要 怕 你 們 所 怕 的 巴 比 倫 王 。 耶 和 華 說 ： 不 要 怕 他 ！ 因 為 我 與 你 們 同 在 ， 要 拯 救 你 們 脫 離 他 的 手 。;;;;2026-01-09 18:11:55.147041+00;不要怕你們所怕的巴比倫王。耶和華說：不要怕他！因為我與你們同在，要拯救你們脫離他的手。;6;平安
3323;19787;耶利米書;24;33;11;必 再 聽 見 有 歡 喜 和 快 樂 的 聲 音 、 新 郎 和 新 婦 的 聲 音 ， 並 聽 見 有 人 說 ： 要 稱 謝 萬 軍 之 耶 和 華 ， 因 耶 和 華 本 為 善 ； 他 的 慈 愛 永 遠 長 存 ！ 又 有 奉 感 謝 祭 到 耶 和 華 殿 中 之 人 的 聲 音 ； 因 為 我 必 使 這 地 被 擄 的 人 歸 回 ， 和 起 初 一 樣 。 這 是 耶 和 華 說 的 。;;;;2026-01-09 18:11:55.147041+00;必再聽見有歡喜和快樂的聲音、新郎和新婦的聲音，並聽見有人說：要稱謝萬軍之耶和華，因耶和華本為善；他的慈愛永遠長存！又有奉感謝祭到耶和華殿中之人的聲音；因為我必使這地被擄的人歸回，和起初一樣。這是耶和華說的。;6;被愛
3325;19712;耶利米書;24;31;20;耶 和 華 說 ： 以 法 蓮 是 我 的 愛 子 麼 ？ 是 可 喜 悅 的 孩 子 麼 ？ 我 每 逢 責 備 他 ， 仍 深 顧 念 他 ； 所 以 我 的 心 腸 戀 慕 他 ； 我 必 要 憐 憫 他 。;;;;2026-01-09 18:11:55.147041+00;耶和華說：以法蓮是我的愛子麼？是可喜悅的孩子麼？我每逢責備他，仍深顧念他；所以我的心腸戀慕他；我必要憐憫他。;6;被愛
3331;19283;耶利米書;24;13;16;耶 和 華 ─ 你 們 的 　 神 未 使 黑 暗 來 到 ， 你 們 的 腳 未 在 昏 暗 山 上 絆 跌 之 先 ， 當 將 榮 耀 歸 給 他 ； 免 得 你 們 盼 望 光 明 ， 他 使 光 明 變 為 死 蔭 ， 成 為 幽 暗 。;;;;2026-01-09 18:11:55.147041+00;耶和華─你們的　神未使黑暗來到，你們的腳未在昏暗山上絆跌之先，當將榮耀歸給他；免得你們盼望光明，他使光明變為死蔭，成為幽暗。;6;盼望
3334;19200;耶利米書;24;9;24;誇 口 的 卻 因 他 有 聰 明 ， 認 識 我 是 耶 和 華 ， 又 知 道 我 喜 悅 在 世 上 施 行 慈 愛 、 公 平 ， 和 公 義 ， 以 此 誇 口 。 這 是 耶 和 華 說 的 。;;;;2026-01-09 18:11:55.147041+00;誇口的卻因他有聰明，認識我是耶和華，又知道我喜悅在世上施行慈愛、公平，和公義，以此誇口。這是耶和華說的。;6;被愛
3352;19372;耶利米書;24;17;14;耶 和 華 啊 ， 求 你 醫 治 我 ， 我 便 痊 愈 ， 拯 救 我 ， 我 便 得 救 ； 因 你 是 我 所 讚 美 的 。;;;;2026-01-09 18:11:55.634202+00;耶和華啊，求你醫治我，我便痊愈，拯救我，我便得救；因你是我所讚美的。;6;感恩喜樂
3403;18955;耶利米書;24;1;8;你 不 要 懼 怕 他 們 ， 因 為 我 與 你 同 在 ， 要 拯 救 你 。 這 是 耶 和 華 說 的 。;;;;2026-01-09 18:11:55.634202+00;你不要懼怕他們，因為我與你同在，要拯救你。這是耶和華說的。;4;被祝福
3419;19384;耶利米書;24;17;26;也 必 有 人 從 猶 大 城 邑 和 耶 路 撒 冷 四 圍 的 各 處 ， 從 便 雅 憫 地 、 高 原 、 山 地 ， 並 南 地 而 來 ， 都 帶 燔 祭 、 平 安 祭 、 素 祭 ， 和 乳 香 ， 並 感 謝 祭 ， 到 耶 和 華 的 殿 去 。;;;;2026-01-09 18:11:55.634202+00;也必有人從猶大城邑和耶路撒冷四圍的各處，從便雅憫地、高原、山地，並南地而來，都帶燔祭、平安祭、素祭，和乳香，並感謝祭，到耶和華的殿去。;4;感恩喜樂
3420;19434;耶利米書;24;20;11;然 而 ， 耶 和 華 與 我 同 在 ， 好 像 甚 可 怕 的 勇 士 。 因 此 ， 逼 迫 我 的 必 都 絆 跌 ， 不 能 得 勝 ； 他 們 必 大 大 蒙 羞 ， 就 是 受 永 不 忘 記 的 羞 辱 ， 因 為 他 們 行 事 沒 有 智 慧 。;;;;2026-01-09 18:11:55.634202+00;然而，耶和華與我同在，好像甚可怕的勇士。因此，逼迫我的必都絆跌，不能得勝；他們必大大蒙羞，就是受永不忘記的羞辱，因為他們行事沒有智慧。;4;被祝福
3422;19679;耶利米書;24;30;11;因 我 與 你 同 在 ， 要 拯 救 你 ， 也 要 將 所 趕 散 你 到 的 那 些 國 滅 絕 淨 盡 ， 卻 不 將 你 滅 絕 淨 盡 ， 倒 要 從 寬 懲 治 你 ， 萬 不 能 不 罰 你 （ 不 罰 你 ： 或 譯 以 你 為 無 罪 ） 。 這 是 耶 和 華 說 的 。;;;;2026-01-09 18:11:55.634202+00;因我與你同在，要拯救你，也要將所趕散你到的那些國滅絕淨盡，卻不將你滅絕淨盡，倒要從寬懲治你，萬不能不罰你（不罰你：或譯以你為無罪）。這是耶和華說的。;4;被祝福
3426;20077;耶利米書;24;47;3;聽 見 敵 人 壯 馬 蹄 跳 的 響 聲 和 戰 車 隆 隆 、 車 輪 轟 轟 ； 為 父 的 手 就 發 軟 ， 不 回 頭 看 顧 兒 女 。;;;;2026-01-09 18:11:55.634202+00;聽見敵人壯馬蹄跳的響聲和戰車隆隆、車輪轟轟；為父的手就發軟，不回頭看顧兒女。;4;被祝福
3427;19695;耶利米書;24;31;3;古 時 （ 或 譯 ： 從 遠 方 ） 耶 和 華 向 以 色 列 （ 原 文 是 我 ） 顯 現 ， 說 ： 我 以 永 遠 的 愛 愛 你 ， 因 此 我 以 慈 愛 吸 引 你 。;;;;2026-01-09 18:11:55.634202+00;古時（或譯：從遠方）耶和華向以色列（原文是我）顯現，說：我以永遠的愛愛你，因此我以慈愛吸引你。;4;被愛
3428;19912;耶利米書;24;38;16;西 底 家 王 就 私 下 向 耶 利 米 說 ： 我 指 著 那 造 我 們 生 命 之 永 生 的 耶 和 華 起 誓 ： 我 必 不 殺 你 ， 也 不 將 你 交 在 尋 索 你 命 的 人 手 中 。;;;;2026-01-09 18:11:55.634202+00;西底家王就私下向耶利米說：我指著那造我們生命之永生的耶和華起誓：我必不殺你，也不將你交在尋索你命的人手中。;4;盼望
3429;19707;耶利米書;24;31;15;耶 和 華 如 此 說 ： 在 拉 瑪 聽 見 號 咷 痛 哭 的 聲 音 ， 是 拉 結 哭 他 兒 女 ， 不 肯 受 安 慰 ， 因 為 他 們 都 不 在 了 。;;;;2026-01-09 18:11:55.634202+00;耶和華如此說：在拉瑪聽見號咷痛哭的聲音，是拉結哭他兒女，不肯受安慰，因為他們都不在了。;4;被祝福
3430;19785;耶利米書;24;33;9;這 城 要 在 地 上 萬 國 人 面 前 使 我 得 頌 讚 ， 得 榮 耀 ， 名 為 可 喜 可 樂 之 城 。 萬 國 人 因 聽 見 我 向 這 城 所 賜 的 福 樂 、 所 施 的 恩 惠 平 安 ， 就 懼 怕 戰 兢 。;;;;2026-01-09 18:11:55.634202+00;這城要在地上萬國人面前使我得頌讚，得榮耀，名為可喜可樂之城。萬國人因聽見我向這城所賜的福樂、所施的恩惠平安，就懼怕戰兢。;4;平安
3434;19104;耶利米書;24;6;14;他 們 輕 輕 忽 忽 地 醫 治 我 百 姓 的 損 傷 ， 說 ： 平 安 了 ！ 平 安 了 ！ 其 實 沒 有 平 安 。;;;;2026-01-09 18:11:55.634202+00;他們輕輕忽忽地醫治我百姓的損傷，說：平安了！平安了！其實沒有平安。;4;平安
3439;19782;耶利米書;24;33;6;看 哪 ， 我 要 使 這 城 得 以 痊 愈 安 舒 ， 使 城 中 的 人 得 醫 治 ， 又 將 豐 盛 的 平 安 和 誠 實 顯 明 與 他 們 。;;;;2026-01-09 18:11:55.634202+00;看哪，我要使這城得以痊愈安舒，使城中的人得醫治，又將豐盛的平安和誠實顯明與他們。;4;平安
3440;18966;耶利米書;24;1;19;他 們 要 攻 擊 你 ， 卻 不 能 勝 你 ； 因 為 我 與 你 同 在 ， 要 拯 救 你 。 這 是 耶 和 華 說 的 。;;;;2026-01-09 18:11:55.634202+00;他們要攻擊你，卻不能勝你；因為我與你同在，要拯救你。這是耶和華說的。;4;被祝福
3441;19015;耶利米書;24;3;12;你 去 向 北 方 宣 告 說 ： 耶 和 華 說 ： 背 道 的 以 色 列 啊 ， 回 來 吧 ！ 我 必 不 怒 目 看 你 們 ； 因 為 我 是 慈 愛 的 ， 我 必 不 永 遠 存 怒 。 這 是 耶 和 華 說 的 。;;;;2026-01-09 18:11:55.634202+00;你去向北方宣告說：耶和華說：背道的以色列啊，回來吧！我必不怒目看你們；因為我是慈愛的，我必不永遠存怒。這是耶和華說的。;4;被愛
3442;19025;耶利米書;24;3;22;你 們 這 背 道 的 兒 女 啊 ， 回 來 吧 ！ 我 要 醫 治 你 們 背 道 的 病 。 看 哪 ， 我 們 來 到 你 這 裡 ， 因 你 是 耶 和 華 ─ 我 們 的 　 神 。;;;;2026-01-09 18:11:55.634202+00;你們這背道的兒女啊，回來吧！我要醫治你們背道的病。看哪，我們來到你這裡，因你是耶和華─我們的　神。;4;被祝福
3443;19066;耶利米書;24;5;7;我 怎 能 赦 免 你 呢 ？ 你 的 兒 女 離 棄 我 ， 又 指 著 那 不 是 　 神 的 起 誓 。 我 使 他 們 飽 足 ， 他 們 就 行 姦 淫 ， 成 群 地 聚 集 在 娼 妓 家 裡 。;;;;2026-01-09 18:11:55.634202+00;我怎能赦免你呢？你的兒女離棄我，又指著那不是　神的起誓。我使他們飽足，他們就行姦淫，成群地聚集在娼妓家裡。;4;被原諒
3445;19076;耶利米書;24;5;17;他 們 必 吃 盡 你 的 莊 稼 和 你 的 糧 食 ， 是 你 兒 女 該 吃 的 ； 必 吃 盡 你 的 牛 羊 ， 吃 盡 你 的 葡 萄 和 無 花 果 ； 又 必 用 刀 毀 壞 你 所 倚 靠 的 堅 固 城 。;;;;2026-01-09 18:11:55.634202+00;他們必吃盡你的莊稼和你的糧食，是你兒女該吃的；必吃盡你的牛羊，吃盡你的葡萄和無花果；又必用刀毀壞你所倚靠的堅固城。;4;被祝福
3448;19110;耶利米書;24;6;20;從 示 巴 出 的 乳 香 ， 從 遠 方 出 的 菖 蒲 （ 或 譯 ： 甘 蔗 ） 奉 來 給 我 有 何 益 呢 ？ 你 們 的 燔 祭 不 蒙 悅 納 ； 你 們 的 平 安 祭 ， 我 也 不 喜 悅 。;;;;2026-01-09 18:11:55.634202+00;從示巴出的乳香，從遠方出的菖蒲（或譯：甘蔗）奉來給我有何益呢？你們的燔祭不蒙悅納；你們的平安祭，我也不喜悅。;4;平安
3449;19165;耶利米書;24;8;11;他 們 輕 輕 忽 忽 地 醫 治 我 百 姓 的 損 傷 ， 說 ： 平 安 了 ！ 平 安 了 ！ 其 實 沒 有 平 安 。;;;;2026-01-09 18:11:56.13061+00;他們輕輕忽忽地醫治我百姓的損傷，說：平安了！平安了！其實沒有平安。;4;平安
3450;19242;耶利米書;24;11;15;我 所 親 愛 的 ， 既 行 許 多 淫 亂 ， 聖 肉 也 離 了 你 ， 你 在 我 殿 中 做 甚 麼 呢 ？ 你 作 惡 就 喜 樂 。;;;;2026-01-09 18:11:56.13061+00;我所親愛的，既行許多淫亂，聖肉也離了你，你在我殿中做甚麼呢？你作惡就喜樂。;4;被愛
3453;19262;耶利米書;24;12;12;滅 命 的 都 來 到 曠 野 中 一 切 淨 光 的 高 處 ； 耶 和 華 的 刀 從 地 這 邊 直 到 地 那 邊 盡 行 殺 滅 。 凡 有 血 氣 的 都 不 得 平 安 。;;;;2026-01-09 18:11:56.13061+00;滅命的都來到曠野中一切淨光的高處；耶和華的刀從地這邊直到地那邊盡行殺滅。凡有血氣的都不得平安。;4;平安
3456;19313;耶利米書;24;14;19;你 全 然 棄 掉 猶 大 麼 ？ 你 心 厭 惡 錫 安 麼 ？ 為 何 擊 打 我 們 ， 以 致 無 法 醫 治 呢 ？ 我 們 指 望 平 安 ， 卻 得 不 著 好 處 ； 指 望 痊 愈 ， 不 料 ， 受 了 驚 惶 。;;;;2026-01-09 18:11:56.13061+00;你全然棄掉猶大麼？你心厭惡錫安麼？為何擊打我們，以致無法醫治呢？我們指望平安，卻得不著好處；指望痊愈，不料，受了驚惶。;4;平安
3457;19336;耶利米書;24;15;20;我 必 使 你 向 這 百 姓 成 為 堅 固 的 銅 牆 ； 他 們 必 攻 擊 你 ， 卻 不 能 勝 你 ； 因 我 與 你 同 在 ， 要 拯 救 你 ， 搭 救 你 。 這 是 耶 和 華 說 的 。;;;;2026-01-09 18:11:56.13061+00;我必使你向這百姓成為堅固的銅牆；他們必攻擊你，卻不能勝你；因我與你同在，要拯救你，搭救你。這是耶和華說的。;4;被祝福
3263;21082;以西結書;26;24;25;人 子 啊 ， 我 除 掉 他 們 所 倚 靠 、 所 歡 喜 的 榮 耀 ， 並 眼 中 所 喜 愛 、 心 裡 所 重 看 的 兒 女 。;;;;2026-01-09 18:11:55.147041+00;人子啊，我除掉他們所倚靠、所歡喜的榮耀，並眼中所喜愛、心裡所重看的兒女。;8;被愛
3410;21668;以西結書;26;46;12;王 預 備 甘 心 獻 的 燔 祭 或 平 安 祭 ， 就 是 向 耶 和 華 甘 心 獻 的 ， 當 有 人 為 他 開 朝 東 的 門 。 他 就 預 備 燔 祭 和 平 安 祭 ， 與 安 息 日 預 備 的 一 樣 ， 獻 畢 就 出 去 。 他 出 去 之 後 ， 當 有 人 將 門 關 閉 。;;;;2026-01-09 18:11:55.634202+00;王預備甘心獻的燔祭或平安祭，就是向耶和華甘心獻的，當有人為他開朝東的門。他就預備燔祭和平安祭，與安息日預備的一樣，獻畢就出去。他出去之後，當有人將門關閉。;4;平安
3411;21648;以西結書;26;45;17;王 的 本 分 是 在 節 期 、 月 朔 、 安 息 日 ， 就 是 以 色 列 家 一 切 的 節 期 ， 奉 上 燔 祭 、 素 祭 、 奠 祭 。 他 要 預 備 贖 罪 祭 、 素 祭 、 燔 祭 ， 和 平 安 祭 ， 為 以 色 列 家 贖 罪 。;;;;2026-01-09 18:11:55.634202+00;王的本分是在節期、月朔、安息日，就是以色列家一切的節期，奉上燔祭、素祭、奠祭。他要預備贖罪祭、素祭、燔祭，和平安祭，為以色列家贖罪。;4;平安
3412;21575;以西結書;26;43;2;以 色 列 　 神 的 榮 光 從 東 而 來 。 他 的 聲 音 如 同 多 水 的 聲 音 ； 地 就 因 他 的 榮 耀 發 光 。;;;;2026-01-09 18:11:55.634202+00;以色列　神的榮光從東而來。他的聲音如同多水的聲音；地就因他的榮耀發光。;4;被祝福
3413;21292;以西結書;26;33;11;你 對 他 們 說 ， 主 耶 和 華 說 ： 我 指 著 我 的 永 生 起 誓 ， 我 斷 不 喜 悅 惡 人 死 亡 ， 惟 喜 悅 惡 人 轉 離 所 行 的 道 而 活 。 以 色 列 家 啊 ， 你 們 轉 回 ， 轉 回 罷 ！ 離 開 惡 道 ， 何 必 死 亡 呢 ？;;;;2026-01-09 18:11:55.634202+00;你對他們說，主耶和華說：我指著我的永生起誓，我斷不喜悅惡人死亡，惟喜悅惡人轉離所行的道而活。以色列家啊，你們轉回，轉回罷！離開惡道，何必死亡呢？;4;盼望
3414;21121;以西結書;26;26;20;那 時 ， 我 要 叫 你 下 入 陰 府 ， 與 古 時 的 人 一 同 在 地 的 深 處 、 久 已 荒 涼 之 地 居 住 ， 使 你 不 再 有 居 民 。 我 也 要 在 活 人 之 地 顯 榮 耀 （ 我 也 … … 榮 耀 ： 或 譯 在 活 人 之 地 不 再 有 榮 耀 ） 。;;;;2026-01-09 18:11:55.634202+00;那時，我要叫你下入陰府，與古時的人一同在地的深處、久已荒涼之地居住，使你不再有居民。我也要在活人之地顯榮耀（我也……榮耀：或譯在活人之地不再有榮耀）。;4;被祝福
3415;21078;以西結書;26;24;21;你 告 訴 以 色 列 家 ， 主 耶 和 華 如 此 說 ： 我 必 使 我 的 聖 所 ， 就 是 你 們 勢 力 所 誇 耀 、 眼 裡 所 喜 愛 、 心 中 所 愛 惜 的 被 褻 瀆 ， 並 且 你 們 所 遺 留 的 兒 女 必 倒 在 刀 下 。;;;;2026-01-09 18:11:55.634202+00;你告訴以色列家，主耶和華如此說：我必使我的聖所，就是你們勢力所誇耀、眼裡所喜愛、心中所愛惜的被褻瀆，並且你們所遺留的兒女必倒在刀下。;4;被愛
3416;20799;以西結書;26;16;36;主 耶 和 華 如 此 說 ： 因 你 的 污 穢 傾 洩 了 ， 你 與 你 所 愛 的 行 淫 露 出 下 體 ， 又 因 你 拜 一 切 可 憎 的 偶 像 ， 流 兒 女 的 血 獻 給 他 ，;;;;2026-01-09 18:11:55.634202+00;主耶和華如此說：因你的污穢傾洩了，你與你所愛的行淫露出下體，又因你拜一切可憎的偶像，流兒女的血獻給他，;4;被愛
3417;20638;以西結書;26;10;4;耶 和 華 的 榮 耀 從 基 路 伯 那 裡 上 升 ， 停 在 門 檻 以 上 ； 殿 內 滿 了 雲 彩 ， 院 宇 也 被 耶 和 華 榮 耀 的 光 輝 充 滿 。;;;;2026-01-09 18:11:55.634202+00;耶和華的榮耀從基路伯那裡上升，停在門檻以上；殿內滿了雲彩，院宇也被耶和華榮耀的光輝充滿。;4;被祝福
3418;20493;以西結書;26;1;28;下 雨 的 日 子 ， 雲 中 虹 的 形 狀 怎 樣 ， 周 圍 光 輝 的 形 狀 也 是 怎 樣 。 這 就 是 耶 和 華 榮 耀 的 形 像 。 我 一 看 見 就 俯 伏 在 地 ， 又 聽 見 一 位 說 話 的 聲 音 。;;;;2026-01-09 18:11:55.634202+00;下雨的日子，雲中虹的形狀怎樣，周圍光輝的形狀也是怎樣。這就是耶和華榮耀的形像。我一看見就俯伏在地，又聽見一位說話的聲音。;4;被祝福
3406;21874;但以理書;27;4;36;那 時 ， 我 的 聰 明 復 歸 於 我 ， 為 我 國 的 榮 耀 、 威 嚴 ， 和 光 耀 也 都 復 歸 於 我 ； 並 且 我 的 謀 士 和 大 臣 也 來 朝 見 我 。 我 又 得 堅 立 在 國 位 上 ， 至 大 的 權 柄 加 增 於 我 。;;;;2026-01-09 18:11:55.634202+00;那時，我的聰明復歸於我，為我國的榮耀、威嚴，和光耀也都復歸於我；並且我的謀士和大臣也來朝見我。我又得堅立在國位上，至大的權柄加增於我。;4;被祝福
3407;21865;但以理書;27;4;27;王 啊 ， 求 你 悅 納 我 的 諫 言 ， 以 施 行 公 義 斷 絕 罪 過 ， 以 憐 憫 窮 人 除 掉 罪 孽 ， 或 者 你 的 平 安 可 以 延 長 。;;;;2026-01-09 18:11:55.634202+00;王啊，求你悅納我的諫言，以施行公義斷絕罪過，以憐憫窮人除掉罪孽，或者你的平安可以延長。;4;平安
3409;21782;但以理書;27;2;23;我 列 祖 的 神 啊 ， 我 感 謝 你 ， 讚 美 你 ， 因 你 將 智 慧 才 能 賜 給 我 ， 允 准 我 們 所 求 的 ， 把 王 的 事 給 我 們 指 明 。;;;;2026-01-09 18:11:55.634202+00;我列祖的神啊，我感謝你，讚美你，因你將智慧才能賜給我，允准我們所求的，把王的事給我們指明。;4;感恩喜樂
3431;21898;但以理書;27;5;23;竟 向 天 上 的 主 自 高 ， 使 人 將 他 殿 中 的 器 皿 拿 到 你 面 前 ， 你 和 大 臣 、 皇 后 、 妃 嬪 用 這 器 皿 飲 酒 。 你 又 讚 美 那 不 能 看 、 不 能 聽 、 無 知 無 識 、 金 、 銀 、 銅 、 鐵 、 木 、 石 所 造 的 神 ， 卻 沒 有 將 榮 耀 歸 與 那 手 中 有 你 氣 息 ， 管 理 你 一 切 行 動 的 神 。;;;;2026-01-09 18:11:55.634202+00;竟向天上的主自高，使人將他殿中的器皿拿到你面前，你和大臣、皇后、妃嬪用這器皿飲酒。你又讚美那不能看、不能聽、無知無識、金、銀、銅、鐵、木、石所造的神，卻沒有將榮耀歸與那手中有你氣息，管理你一切行動的神。;4;感恩喜樂
3432;21993;但以理書;27;9;4;我 向 耶 和 華 ─ 我 的 　 神 祈 禱 、 認 罪 ， 說 ： 主 啊 ， 大 而 可 畏 的 神 ， 向 愛 主 、 守 主 誡 命 的 人 守 約 施 慈 愛 。;;;;2026-01-09 18:11:55.634202+00;我向耶和華─我的　神祈禱、認罪，說：主啊，大而可畏的神，向愛主、守主誡命的人守約施慈愛。;4;被愛
3433;21998;但以理書;27;9;9;主 ─ 我 們 的 　 神 是 憐 憫 饒 恕 人 的 ， 我 們 卻 違 背 了 他 ，;;;;2026-01-09 18:11:55.634202+00;主─我們的　神是憐憫饒恕人的，我們卻違背了他，;4;被原諒
3447;22035;但以理書;27;10;19;他 說 ： 大 蒙 眷 愛 的 人 哪 ， 不 要 懼 怕 ， 願 你 平 安 ！ 你 總 要 堅 強 。 他 一 向 我 說 話 ， 我 便 覺 得 有 力 量 ， 說 ： 我 主 請 說 ， 因 你 使 我 有 力 量 。;;;;2026-01-09 18:11:55.634202+00;他說：大蒙眷愛的人哪，不要懼怕，願你平安！你總要堅強。他一向我說話，我便覺得有力量，說：我主請說，因你使我有力量。;4;被愛
3283;22125;何西阿書;28;2;19;我 必 聘 你 永 遠 歸 我 為 妻 ， 以 仁 義 、 公 平 、 慈 愛 、 憐 憫 聘 你 歸 我 ；;;;;2026-01-09 18:11:55.147041+00;我必聘你永遠歸我為妻，以仁義、公平、慈愛、憐憫聘你歸我；;6;被愛
3446;22287;何西阿書;28;14;4;我 必 醫 治 他 們 背 道 的 病 ， 甘 心 愛 他 們 ； 因 為 我 的 怒 氣 向 他 們 轉 消 。;;;;2026-01-09 18:11:55.634202+00;我必醫治他們背道的病，甘心愛他們；因為我的怒氣向他們轉消。;4;被愛
3451;22238;何西阿書;28;10;12;你 們 要 為 自 己 栽 種 公 義 ， 就 能 收 割 慈 愛 。 現 今 正 是 尋 求 耶 和 華 的 時 候 ； 你 們 要 開 墾 荒 地 ， 等 他 臨 到 ， 使 公 義 如 雨 降 在 你 們 身 上 。;;;;2026-01-09 18:11:56.13061+00;你們要為自己栽種公義，就能收割慈愛。現今正是尋求耶和華的時候；你們要開墾荒地，等他臨到，使公義如雨降在你們身上。;4;被愛
